"POI ID","대명칭","중명칭","소명칭","중앙좌표X1","중앙좌표Y1","WSG84X좌표","WSG84Y좌표","등록일자","수정일자"
"A00830","대방주유소화장실","개방","무","193185.00529700000","445155.69167800000","126.92292348011122","37.50584552050279","20100712","20100712"
"A00831","지하청소차고성북종합레포츠타운","공공청사","무","206181.5131","456729.377","127.07000944237984","37.610128487260496","20101111","20101111"
"A00832","사당동주유소화장실","개방","무","198357.96722200000","442627.23164400000","126.9814345000278","37.483087606644936","20100712","20100712"
"A00833","성북구민여성회관","공공청사","무","200771.3844","455145.3518","127.00873473744701","37.59587701552284","20101111","20101111"
"A00834","보국주유소화장실","개방","무","197665.76270900000","442637.33702000000","126.9736081188713","37.48317716796371","20100712","20100712"
"A00835","성북구민체육관","공공청사","무","203736.4803","456556.3278","127.04231706609497","37.6085825113749","20101111","20101111"
"A00836","상도동주유소화장실","개방","무","195271.01621100000","444971.79903800000","126.94651710646198","37.50420167660702","20100712","20100712"
"A00837","인조잔디축구장","공공청사","유","203625.4475","456519.4579","127.04105939492736","37.608250761719994","20101111","20101111"
"A00838","매일주유소화장실","개방","무","194258.61528200000","444803.57919800000","126.93506858027673","37.50268026855386","20100712","20100712"
"A00839","월곡체육관","공공청사","유","203854.2003","456574.113","127.04365038334197","37.60874226852458","20101111","20101111"
"A00840","화신주유소화장실","개방","무","194124.40961800000","444635.98537400000","126.93355213845885","37.501169395428676","20100712","20100712"
"A01195","소공동주민센터","공공청사","유","197970.9846","451430.0418","126.97703481745715","37.56240038428345","20101111","20101111"
"A01063","신사제2동주민센터","공공청사","유","192287.1696","454730.6045","126.91266851603022","37.59210819190311","20101111","20101111"
"A01064","OK주유소화장실","개방","무","189512.09595000000","449625.97971500000","126.88131972966742","37.546088417149605","20100712","20100712"
"A01065","증산동주민센터","공공청사","유","191790.9278","453866.1531","126.90705931922137","37.584315267650446","20101111","20101111"
"A01003","용산소방서","공공청사","유","197482.9517","448285.257","126.97152185425799","37.53406471242738","20101111","20101111"
"A01004","동교지점주유소화장실","개방","무","193541.61723300000","451138.45526800000","126.92690411245604","37.55975280566514","20100712","20100712"
"A01005","이촌1동주민센터용산청소년수련관","공공청사","유","197625.4057","446881.4991","126.973138129162","37.5214172063671","20101111","20101111"
"A01006","중외주유소화장실","개방","무","194667.97387400000","455093.87911200000","126.93962342559016","37.595398131718774","20100712","20100712"
"A01007","전쟁기념관","공공청사","유","198131.9913","448632.346","126.97886427254652","37.53719352894431","20101111","20101111"
"A00964","강동주유소화장실","개방","무","212417.71821100000","449011.15693000000","127.14050743856347","37.54052491622567","20100712","20100712"
"A00965","영등포구시설관리공단","공공청사","유","193121.0609","445157.1752","126.92220026575927","37.5058584130048","20101111","20101111"
"A00966","강일주유소화장실","개방","무","212934.86249900000","449015.29897800000","127.14635902184874","37.540555128562296","20100712","20100712"
"A01048","풍국주유소화장실","개방","무","201382.16940100000","454798.24781500000","127.01565027949282","37.59274892308051","20100712","20100712"
"A01049","구산동주민센터","공공청사","유","192083.3375","456910.0418","126.91033698762739","37.61174296134822","20101111","20101111"
"A01602","삼우주유소화장실","개방","무","205499.81110000000","451320.81594000000","127.06224815988503","37.56140208685106","20100712","20100712"
"A01603","삼망빌딩","공공청사","무","192836.7528","457961.5133","126.91885976185318","37.62122276182318","20101111","20101111"
"A01604","오일패밀리주유소화장실","개방","무","206112.30732500000","451210.61981200000","127.06917961428731","37.56040536549038","20100712","20100712"
"A01747","파인빌딩","개방","무","193070.7091","455479.7915","126.92153334725838","37.5988645277098","20101111","20101111"
"A01748","선진주유소화장실","개방","무","203506.20178700000","444104.31212500000","127.03964959423145","37.496391020365735","20100712","20100712"
"A01749","AGM빌딩","개방","무","193916.5781","455717.1915","126.93110991105056","37.60100945779931","20101111","20101111"
"A01678","녹번주유소화장실","개방","무","194377.70033800000","455668.90916000000","126.93633213449522","37.60057737114369","20100712","20100712"
"A01679","청자고시원","개방","무","193666.4983","458237.7191","126.92825613795554","37.62371742776502","20101111","20101111"
"A01680","경인주유소화장실","개방","무","193407.99428900000","456060.48820100000","126.9253475029119","37.604099023385295","20100712","20100712"
"A01651","용산버스주유소화장실","개방","무","196558.01064400000","448090.12956900000","126.96105789119","37.5323036254162","20100712","20100712"
"A01652","유림빌딩","공공청사","유","194297.4491","455889.8029","126.93542163623111","37.6025671079433","20101111","20101111"
"A01653","한남동주유소화장실","개방","무","200540.01016800000","448352.89728100000","127.00610978114304","37.534677427574785","20100712","20100712"
"A01738","역촌제일프라자","개방","유","192074.3393","456204.2873","126.91024271707387","37.60538411763426","20101111","20101111"
"A01739","한양주유소화장실","개방","무","203020.44889000000","447701.01283300000","127.034171269767","37.52879915492732","20100712","20100712"
"A01740","금현빌딩","개방","무","192500.3449","456230.5011","126.91506691264182","37.60562387165203","20101111","20101111"
"A01397","구립신내청소년독서실","공공청사","유","208828.5942","455750.6094","127.09997742684126","37.60128830998578","20101111","20101111"
"A01398","가락로주유소화장실","개방","무","208994.23427200000","444448.34953400000","127.101714699841","37.49945368426199","20100712","20100712"
"A01399","구립망우청소년독서실","공공청사","유","208722.2025","455115.674","127.09876505761838","37.59556862170835","20101111","20101111"
"A01645","풍기주유소화장실","개방","무","196704.16805200000","448449.21641800000","126.9627098811717","37.535539534297264","20100712","20100712"
"A01646","전자랜드녹번점","공공청사","무","194286.2956","456016.1648","126.93529434274187","37.60370554655822","20101111","20101111"
"A01647","신태성주유소화장실","개방","무","196402.66773200000","448352.37929700000","126.95929908304215","37.534665904890716","20100712","20100712"
"A01616","(주)신한방갈현동발당","개방","유","192682.2896","457074.92","126.91711897995035","37.61323345320271","20101111","20101111"
"A01617","한양주유소화장실","개방","무","185978.84407400000","445836.86191900000","126.84141015696636","37.511901579692285","20100712","20100712"
"A01579","대농제2주유소화장실","개방","무","207275.22863800000","453544.66077400000","127.08236480029923","37.58142649685717","20100712","20100712"
"A01753","방죽주유소화장실","개방","무","209460.09712000000","441731.26706700000","127.10694817236482","37.474967940789206","20100712","20100712"
"A01755","해태빌리지","개방","무","192666.2279","455500.5089","126.91695283617486","37.5990480554336","20101111","20101111"
"A01482","오일파크주유소화장실","개방","무","205327.62508400000","439779.00082500000","127.06021572397363","37.4574108608027","20100712","20100712"
"A01483","용진빌딩","공공청사","무","203016.0348","455463.0721","127.03415324367761","37.598735029322384","20101111","20101111"
"A01484","강남주유소화장실","개방","무","200161.66757500000","445013.71820600000","127.00182840444559","37.5045914637162","20100712","20100712"
"A01734","삼정인터버(주)","개방","유","192513.7347","456363.1237","126.91521719484228","37.60681889557007","20101111","20101111"
"A01735","새서울주유소화장실","개방","무","202349.08626600000","447365.19356900000","127.02657486481915","37.52577537051271","20100712","20100712"
"A01736","두성주상복합아파트","개방","무","191682.63","456136.9768","126.90580742007172","37.60477420039586","20101111","20101111"
"A01592","교보빌딩","공공청사","무","192946.7184","457809.9287","126.92010683540906","37.61985785451085","20101111","20101111"
"A01593","신내동주유소화장실","개방","무","208910.73248000000","457176.46794600000","127.10092493885683","37.61413433629649","20100712","20100712"
"A01594","연신내진원와이타운","공공청사","유","192955.9499","457730.999","126.9202121613318","37.61914677895009","20101111","20101111"
"A01436","대영주유소화장실","개방","무","191893.15435200000","443979.73935700000","126.90832581912161","37.49523969574075","20100712","20100712"
"A01437","세종로파출소","공공청사","유","197898.6002","452161.8245","126.97621344644813","37.568993554932476","20101111","20101111"
"A01438","동신주유소화장실","개방","무","191464.98859100000","442948.98079600000","126.90349597169235","37.48594863992796","20100712","20100712"
"A01648","이화빌딩","공공청사","무","193705.032","455805.6561","126.92871355481013","37.601805092303216","20101111","20101111"
"A01649","동방제2주유소화장실","개방","무","195940.48034000000","447880.84128100000","126.95407241175704","37.53041542529165","20100712","20100712"
"A01650","태림빌딩","공공청사","무","194087.8592","456307.3376","126.93304477155725","37.606327729297504","20101111","20101111"
"A01728","예청아파트","개방","무","192616.072","455721.9556","126.91638264161601","37.60104286673787","20101111","20101111"
"A01729","합정동사거리무인자동화장실","공중","유","192379.47102400000","450020.92947500000","126.91376257365913","37.54967505898515","20100712","20100712"
"A01730","참사랑병원","개방","무","192624.0761","455587.3651","126.91647463753925","37.5998302842416","20101111","20101111"
"A01731","태봉주유소화장실","개방","무","202493.93778600000","440978.20668300000","127.02819190692013","37.468227825041375","20100712","20100712"
"A01732","삼정빌딩","개방","유","192540.1766","456554.7943","126.91551469878192","37.60854604070843","20101111","20101111"
"A01733","카젠주유소화장실","개방","무","202329.30857000000","446667.64076800000","127.02634891235303","37.519490451986734","20100712","20100712"
"A01724","기린빌딩","개방","무","193112.3403","456290.6413","126.92199714723185","37.60617051260096","20101111","20101111"
"A01725","눌뫼공중화장실","공중","유","193325.15345700000","454191.36285500000","126.92442638943488","37.587257780637536","20100712","20100712"
"A01726","효성빌딩","개방","무","192811.8157","456006.1283","126.9185964980264","37.603604782736646","20101111","20101111"
"A01727","홍제동소공원무인자동화장실","공중","유","194374.65899400000","454252.32493500000","126.9363085726754","37.587814053946026","20100712","20100712"
"A01663","소월길주유소화장실","개방","무","198029.89807000000","450546.98605100000","126.97770399372452","37.55444420522051","20100712","20100712"
"A01664","킴스클럽&2001아울렛","개방","유","193562.4488","456853.3021","126.92708968058322","37.61124328223824","20101111","20101111"
"A01612","신목동주유소화장실","개방","무","188602.22913300000","446680.24464000000","126.87106947057302","37.51953658192329","20100712","20100712"
"A01613","갈천빌딩","공공청사","무","192691.1271","457194.0501","126.9172178843158","37.61430687109879","20101111","20101111"
"A01614","서울주유소화장실","개방","무","186542.11210700000","445681.09635100000","126.84778397209587","37.51050651200032","20100712","20100712"
"A01445","퇴계로5가우체국","공공청사","유","200145.9568","451466.0378","127.00165200284263","37.56272692895987","20101111","20101111"
"A01446","모드니주유소화장실","개방","무","191224.98631900000","446140.87603100000","126.90074424713082","37.5147055189804","20100712","20100712"
"A01642","남전빌딩","공공청사","유","193176.0178","455806.9328","126.92272280371351","37.60181282474522","20101111","20101111"
"A01643","남경주유소화장실","개방","무","199410.58821500000","446971.80051200000","126.99333238696288","37.522233691027175","20100712","20100712"
"A01455","세화주유소화장실","개방","무","192052.22452800000","445012.27094200000","126.91011347021956","37.504544239428085","20100712","20100712"
"A01457","서울중앙우체국","공공청사","유","198419.2795","451328.2807","126.98210901183968","37.561484398149084","20101111","20101111"
"A01422","충무지구대","공공청사","유","199256.4088","451258.5601","126.99158392018593","37.56085727338066","20101111","20101111"
"A01423","가로공원주유소화장실","개방","무","185357.12890600000","448621.52307400000","126.8343226417167","37.53698168738871","20100712","20100712"
"A01533","역촌동주유소화장실","개방","무","192563.52379200000","456181.04800900000","126.9157829109484","37.6051788174744","20100712","20100712"
"A01534","연세빌딩","공공청사","유","200921.8775","454498.61","127.0104380255484","37.590049785941936","20101111","20101111"
"A01535","은평주유소화장실","개방","무","193758.18235400000","455739.85770400000","126.92931600869183","37.60121261740763","20100712","20100712"
"A01665","박석고개주유소화장실","개방","무","192887.40606500000","458644.75655500000","126.9194268817961","37.62737908250331","20100712","20100712"
"A01628","경일주유소화장실","개방","무","192578.57870400000","447621.87081700000","126.91604000586686","37.528061183496725","20100712","20100712"
"A01629","대원빌딩","공공청사","무","194120.0085","456385.9208","126.93340823222663","37.607035961438235","20101111","20101111"
"A01644","평암빌딩B","공공청사","유","193667.3247","455811.5222","126.92828649357422","37.60185768657825","20101111","20101111"
"A01605","제주본가","공공청사","무","192670.0007","457828.9022","126.91697224161344","37.62002663949208","20101111","20101111"
"A01606","청계로주유소화장실","개방","무","202423.97311400000","452289.97760500000","127.02743830831791","37.57014741634641","20100712","20100712"
"A01607","유진빌딩","공공청사","무","192798.7333","458005.7539","126.91842866851495","37.621621066801104","20101111","20101111"
"A01658","유니온빌딩","개방","무","192939.8663","457627.5368","126.9200309812409","37.618214474566386","20101111","20101111"
"A01659","남산주유소화장실","개방","무","200068.32501500000","448664.60803400000","127.00077307163822","37.537486098871504","20100712","20100712"
"A01621","상원빌딩","공공청사","무","192628.5305","456865.2385","126.91651221233265","37.61134381887475","20101111","20101111"
"A01527","삼성종합브러쉬","공공청사","유","200992.6242","454543.4447","127.01123912097418","37.590453669583034","20101111","20101111"
"A01528","삼성주유소화장실","개방","무","192317.75867200000","454515.66711100000","126.9130171260328","37.5901718808232","20100712","20100712"
"A01590","서연빌딩","공공청사","무","192921.5504","457864.5899","126.91982122654109","37.62035015138804","20101111","20101111"
"A01591","한인주유소화장실","개방","무","206349.85260500000","454783.81635900000","127.07189911806488","37.592598035805665","20100712","20100712"
"A01630","광장주유소화장실","개방","무","192600.98843200000","447567.47468900000","126.91629407892195","37.5275712538512","20100712","20100712"
"A01631","서울도시가스강북지점","공공청사","무","193984.8677","456420.6177","126.93187745868273","37.60734770320949","20101111","20101111"
"A01632","여의도제2주유소화장실","개방","무","193594.07880100000","446477.37718400000","126.92753852218176","37.5177568826626","20100712","20100712"
"A01694","특종주유소화장실","개방","무","197444.82146100000","456350.74836100000","126.97106234307705","37.60673430103728","20100712","20100712"
"A01695","오리온타워","개방","무","192971.6593","457902.5708","126.9203884529631","37.620692738583415","20101111","20101111"
"A01696","혜화주유소화장실","개방","무","200090.30728700000","454061.00471100000","127.00102245694806","37.58610745153821","20100712","20100712"
"A01583","용마로주유소화장실","개방","무","208135.85119900000","453374.28231000000","127.09210623539109","37.57988419901192","20100712","20100712"
"A01586","면목동주유소화장실","개방","무","208432.33769500000","454236.32064700000","127.09547268285236","37.587648429294624","20100712","20100712"
"A01587","경산빌딩","공공청사","무","192886.626","458178.6687","126.91942257822102","37.62317968984375","20101111","20101111"
"A01588","묵동주유소화장실","개방","무","206938.55270200000","456470.47994500000","127.07858092089167","37.607790456498314","20100712","20100712"
"A01580","창동리더스빌딩","공공청사","무","203663.9728","462129.9569","127.041523824982","37.65880038927823","20101111","20101111"
"A01581","대양주유소화장실","개방","무","207503.83129400000","454790.26506300000","127.08496562486862","37.592647455414536","20100712","20100712"
"A01582","천주교회도봉1동성당","공공청사","유","203965.7596","465268.4624","127.04496103375016","37.68707642325815","20101111","20101111"
"A01660","메디칼빌딩","개방","무","192773.0263","456829.7694","126.91814909152464","37.61102539288709","20101111","20101111"
"A01661","영동주유소화장실","개방","무","196512.48325200000","448926.17161800000","126.96053883271082","37.53983619661129","20100712","20100712"
"A01662","삼성타운아파트","개방","무","193105.4571","456622.7417","126.92191606703057","37.609162648514264","20101111","20101111"
"A01491","신반포주유소화장실","개방","무","199542.65624700000","444320.30067000000","126.99482803105593","37.49834363173028","20100712","20100712"
"A01492","동궁빌딩","공공청사","무","201957.201","455888.927","127.02216426639112","37.6025748027561","20101111","20101111"
"A01493","한독주유소화장실","개방","무","199202.21845500000","443676.67743700000","126.99097881560041","37.492544311278664","20100712","20100712"
"A01585","홈플러스데스코(주)방학점","공공청사","유","203843.9036","462790.5869","127.04356645960551","37.664751805350086","20101111","20101111"
"A01743","현대화타운","개방","무","192018.7293","456184.9602","126.90961315102685","37.605209501962186","20101111","20101111"
"A01688","세종빌딩","개방","무","193191.8634","457761.5498","126.9228840630737","37.61942381423668","20101111","20101111"
"A01689","북악주유소화장실","개방","무","197780.77310900000","456693.65968900000","126.97486598968258","37.609824767582225","20100712","20100712"
"A01691","남재빌딩","개방","무","193377.303","457870.9781","126.92498354985612","37.620411102978096","20101111","20101111"
"A01692","세검정주유소화장실","개방","무","197341.57054900000","456376.95501700000","126.96989292096879","37.60697012778641","20100712","20100712"
"A01693","매트로","개방","유","193080.5039","457775.3921","126.9216225613266","37.61954770050619","20101111","20101111"
"A01737","압구정주유소화장실","개방","무","202981.00978600000","447318.36688000000","127.03372353102105","37.52535163614907","20100712","20100712"
"A01759","이마트은평","개방","유","192936.803","455649.0529","126.92001537568727","37.60038853816191","20101111","20101111"
"A01760","대청주유소화장실","개방","무","207453.32569400000","443939.85266900000","127.08428362217734","37.49488581788867","20100712","20100712"
"A01654","제일쇼핑","개방","무","193724.7715","456756.6028","126.92892894032448","37.610373154184835","20101111","20101111"
"A01655","한남주유소화장실","개방","무","200542.97820000000","448509.16403400000","127.0061434775391","37.536085390386184","20100712","20100712"
"A01741","강남그린주유소화장실","개방","무","203224.79788200000","445370.62051100000","127.03647291149599","37.5078015552939","20100712","20100712"
"A01656","삼성한의원","개방","무","193117.2191","456466.0979","126.92205074999167","37.60775139364364","20101111","20101111"
"A01641","갈월동주유소화장실","개방","무","197542.25947700000","449718.85955500000","126.97218807114557","37.54698162880048","20100712","20100712"
"A01750","매봉주유소화장실","개방","무","204056.80146700000","443934.20143700000","127.04587506613359","37.49485605818192","20100712","20100712"
"A01752","명성학원","개방","유","193952.5894","455706.8203","126.93151779679754","37.60091625164872","20101111","20101111"
"A01657","흥국주유소화장실","개방","무","200256.09106400000","449609.55696300000","127.00289790279655","37.54600005325291","20100712","20100712"
"A01675","주연빌딩","개방","무","193826.2519","456804.5381","126.9300778669758","37.61080573230607","20101111","20101111"
"A01676","대성주유소화장실","개방","무","194289.05518600000","456050.74941700000","126.93532532427949","37.6040171675115","20100712","20100712"
"A01677","대호프라자아파트","개방","무","194069.6367","457229.2149","126.93283093158061","37.61463362144465","20101111","20101111"
"A01762","서부예식장","개방","무","193215.1029","455701.0911","126.92316639761162","37.60085949079072","20101111","20101111"
"A01763","일원주유소화장실","개방","무","207769.66735900000","443512.20809300000","127.08785635661782","37.49103010771646","20100712","20100712"
"A01706","장원주유소화장실","개방","무","200820.20744800000","450717.46736400000","127.00928262949772","37.55598197809745","20100712","20100712"
"A01633","참솔빌딩","공공청사","무","193481.456","456566.6066","126.92617492755285","37.60865961830071","20101111","20101111"
"A01634","남부주유소화장실","개방","무","191548.05627100000","446217.66924700000","126.90439766191157","37.51540044207695","20100712","20100712"
"A01635","연세노블병원","공공청사","유","193329.2337","456059.501","126.92445557245117","37.604089561249985","20101111","20101111"
"A01608","서호주유소화장실","개방","무","184698.44183300000","448805.27977800000","126.82686610274492","37.538626637405095","20100712","20100712"
"A01609","정운빌딩","공공청사","무","192676.139","457804.1119","126.91704201896717","37.619803331054044","20101111","20101111"
"A01610","신정주유소화장실","개방","무","187410.77937200000","446886.26492800000","126.85758840953021","37.52137734409225","20100712","20100712"
"A01611","미성프라자","공공청사","무","192738.4454","457564.0457","126.91775015081056","37.61764085976689","20101111","20101111"
"A01707","삼우프라자","개방","무","190803.0926","453734.4534","126.89587701077475","37.5831193285178","20101111","20101111"
"A01708","신당주유소화장실","개방","무","201455.47557700000","451667.75622900000","127.01647410849378","37.5645432669126","20100712","20100712"
"A01709","국민은행","개방","무","190885.8025","453570.2008","126.89681545385798","37.58164024790081","20101111","20101111"
"A01536","대성프라자","공공청사","무","205078.1854","456797.3482","127.0575140547562","37.61074765152821","20101111","20101111"
"A01537","마트주유소화장실","개방","무","193062.89364900000","455667.35677600000","126.92144306907691","37.600554413262564","20100712","20100712"
"A01597","동우빌딩","공공청사","무","192972.1671","457778.9752","126.92039539225364","37.619579162331036","20101111","20101111"
"A01636","대영주유소화장실","개방","무","191527.48100700000","447330.05913700000","126.90415210986279","37.52542290574606","20100712","20100712"
"A01637","해명빌딩","공공청사","유","193453.4099","455889.458","126.92586334999505","37.602558383332486","20101111","20101111"
"A01638","당산주유소화장실","개방","무","191637.67758400000","447998.10992100000","126.90539113803794","37.531443052078934","20100712","20100712"
"A01681","삼성증권","개방","유","193179.2746","457619.1615","126.92274279700283","37.61814082070458","20101111","20101111"
"A01682","뉴타운주유소화장실","개방","무","193002.41179300000","456634.92154500000","126.92074891515963","37.60927160958807","20100712","20100712"
"A01683","범서쇼핑센터","개방","무","193040.7805","457740.2601","126.92117294719738","37.619230866039615","20101111","20101111"
"A01684","연서주유소화장실","개방","무","192913.17793700000","457508.19041000000","126.91972984263874","37.61713897358112","20100712","20100712"
"A01700","역전주유소화장실","개방","무","197749.51998900000","450829.89814800000","126.97453003608209","37.55699259436758","20100712","20100712"
"A01701","불광동라비앙프라자","개방","무","194009.3884","456959.1018","126.93215075291708","37.61219954406544","20101111","20101111"
"A01702","만리주유소화장실","개방","무","196780.31422800000","450352.01635500000","126.96356308068766","37.55268401534898","20100712","20100712"
"A01595","기지주유소화장실","개방","무","209003.49254400000","457230.63037800000","127.10197622486318","37.61462142967634","20100712","20100712"
"A01387","중화동우체국","공공청사","유","207065.942","455666.1418","127.08001587394256","37.60054248635063","20101111","20101111"
"A01388","동남석유주유소화장실","개방","무","208156.64508700000","444899.59983800000","127.09224751943826","37.5035272467842","20100712","20100712"
"A01389","면목우체국","공공청사","유","207848.9926","453674.4641","127.0888619180168","37.58259130400266","20101111","20101111"
"A01598","중랑교주유소화장실","개방","무","206882.34428600000","455013.47188000000","127.07793065211052","37.59466338452929","20100712","20100712"
"A01599","회원빌딩","공공청사","무","192931.1446","457799.315","126.91993053226763","37.61976210689668","20101111","20101111"
"A01600","중화주유소화장실","개방","무","206983.02521400000","455800.93031200000","127.0790781970235","37.60175754993138","20100712","20100712"
"A01601","인락빌딩","공공청사","유","192907.9121","457714.7661","126.91966819581714","37.619000153466935","20101111","20101111"
"A01685","타워클리닉","개방","무","193106.8345","457752.2983","126.92192102653863","37.61933982608545","20101111","20101111"
"A01686","불광주유소화장실","개방","무","193636.63198500000","458182.26257100000","126.92791830468694","37.6232175657313","20100712","20100712"
"A01293","청진치안센터","공공청사","유","198149.9757","452561.6869","126.9790578536114","37.572596835120734","20101111","20101111"
"A01458","미림주유소화장실","개방","무","192928.02177700000","444535.01097400000","126.9200230048676","37.5002512255076","20100712","20100712"
"A01459","중구파출소","공공청사","유","198419.116","450903.688","126.98210807609549","37.557658830505424","20101111","20101111"
"A01460","대방주유소화장실","개방","무","192954.60360100000","444602.67619000000","126.92032297060636","37.500861095736454","20100712","20100712"
"A01461","태극당빌딩","공공청사","무","201628.0929","454879.3437","127.01843504700481","37.59347918831892","20101111","20101111"
"A01462","신길주유소화장실","개방","무","191929.63665600000","444400.46547000000","126.90873375621702","37.499030780228765","20100712","20100712"
"A01463","한진빌딩","공공청사","무","204505.9029","457322.0446","127.05103578231076","37.61547808635281","20101111","20101111"
"A01427","버드나룻길주유소화장실","개방","무","191859.62024000000","447627.09440100000","126.90790623914431","37.52810218560382","20100712","20100712"
"A01428","중림파출소","공공청사","유","197094.9678","450927.7853","126.96712170968073","37.55787272444392","20101111","20101111"
"A01429","신일주유소화장실","개방","무","191058.36654300000","444697.20025400000","126.89887713182429","37.501696351455756","20100712","20100712"
"A01539","플라망스타워","공공청사","무","201610.0436","454857.205","127.01823062445625","37.59327975219202","20101111","20101111"
"A01540","응암주유소화장실","개방","무","192878.58699300000","455242.69031200000","126.91936008165999","37.59672680264386","20100712","20100712"
"A01424","을지지구대","공공청사","유","200425.6356","451027.7215","127.00481727543556","37.55877762625914","20101111","20101111"
"A01425","대지주유소화장실","개방","무","190691.78039900000","446922.78598400000","126.89470316960083","37.52174531974051","20100712","20100712"
"A01426","태평로지구대","공공청사","유","198233.7614","452052.1468","126.98000752902854","37.568006067117636","20101111","20101111"
"A01545","무궁화주유소화장실","개방","무","192575.89924800000","454129.23504700000","126.91594385865619","37.58669227799471","20100712","20100712"
"A01546","화성빌딩","공공청사","유","201815.972","453801.7537","127.02055974861092","37.5837698316814","20101111","20101111"
"A01522","다희주유소화장실","개방","무","192453.70561600000","455118.43210400000","126.9145501867104","37.59560386291907","20100712","20100712"
"A01523","화랑빌딩","공공청사","무","205361.3016","456985.6131","127.06072192423264","37.61244229045629","20101111","20101111"
"A01479","성북문화회관","공공청사","무","202145.7755","456162.3066","127.02430057393444","37.60503750569871","20101111","20101111"
"A01480","본동공중화장실","공중","무","195969.49387600000","445426.26294300000","126.95441411400378","37.508299730979175","20100712","20100712"
"A01481","(주)세일교육","공공청사","유","202363.7162","455977.3128","127.02676812098905","37.60337019589228","20101111","20101111"
"A01497","선일빌딩","공공청사","무","202438.5101","456349.1949","127.0276163699506","37.606720621093885","20101111","20101111"
"A01498","장석주유소화장실","개방","무","204937.27042800000","456963.20749700000","127.0559192122633","37.61224279195634","20100712","20100712"
"A01499","장위쇼핑","공공청사","무","204484.3793","457055.5853","127.05079036401774","37.61307742444832","20101111","20101111"
"A01500","원천주유소화장실","개방","무","204658.76914800000","457254.35953000000","127.05276677918722","37.61486749040505","20100712","20100712"
"A01501","삼주빌딩","공공청사","무","202642.1138","456743.6995","127.02992362584627","37.61027450364217","20101111","20101111"
"A01502","장삼주유소화장실","개방","무","205324.77567600000","457109.58279400000","127.06030913505084","37.61355945507883","20100712","20100712"
"A01376","중랑우체국","공공청사","유","207298.311","455154.948","127.08264216141833","37.595934867209216","20101111","20101111"
"A01377","방이주유소화장실","개방","무","210691.31331300000","445690.33062300000","127.12092477175996","37.51062589178831","20100712","20100712"
"A01378","신내1치안센터","공공청사","유","208775.7458","456447.5504","127.09938731180397","37.60756817572369","20101111","20101111"
"A01439","신당5파출소","공공청사","유","201913.0889","451543.2503","127.021653376795","37.563420636766914","20101111","20101111"
"A01440","신대림주유소화장실","개방","무","191110.15915100000","443266.55996500000","126.89948014276246","37.48880670426984","20100712","20100712"
"A01441","중구구민복지회관","공공청사","유","201970.8625","451774.103","127.02230790987886","37.56550048907568","20101111","20101111"
"A01442","강서주유소화장실","개방","무","191890.35668800000","445615.02303900000","126.90827615976438","37.509973651891336","20100712","20100712"
"A01443","신당119안전센터","공공청사","유","200852.1344","450374.8191","127.00964356228621","37.5528946958618","20101111","20101111"
"A01444","한일주유소화장실","개방","무","190270.05419000000","446391.63760000000","126.88993953794414","37.51695531533112","20100712","20100712"
"A01547","증산주유소화장실","개방","무","191839.97153600000","453650.04819800000","126.90761698329828","37.58236861521394","20100712","20100712"
"A01400","인광주유소화장실","개방","무","209639.90457600000","444802.73791800000","127.1090211373865","37.50264022632228","20100712","20100712"
"A01401","면목5동주민센터","공공청사","유","207017.9388","454020.6175","127.07945651380548","37.585716827616956","20101111","20101111"
"A01402","잠실주유소화장실","개방","무","209428.20880000000","445223.85407900000","127.10663239411357","37.506436684491874","20100712","20100712"
"A01509","서주티앤씨(주)","공공청사","무","203060.5291","455956.3822","127.03465915394688","37.603179559664405","20101111","20101111"
"A01510","고려주유소화장실","개방","무","203182.51369000000","454712.69024700000","127.0360351714489","37.59197359308268","20100712","20100712"
"A01511","영광빌딩","공공청사","무","201752.2176","453825.5807","127.01983800239897","37.58398463485294","20101111","20101111"
"A01473","백제빌딩","공공청사","무","201519.0323","454189.8151","127.01719871411437","37.58726677541455","20101111","20101111"
"A01474","대방동참새공원화장실","공중","유","193097.31086500000","444289.62089400000","126.92193979494334","37.4980415282088","20100712","20100712"
"A01475","삼창빌딩","공공청사","무","202456.6757","456985.1481","127.02782423165459","37.612450442768655","20101111","20101111"
"A01420","약수지구대","공공청사","유","201093.9117","450290.5971","127.01237961830003","37.55213560208973","20101111","20101111"
"A01554","삼양식품빌딩","공공청사","무","203027.2701","456458.4543","127.03428458648612","37.607703288249645","20101111","20101111"
"A01555","자하문주유소화장실","개방","무","196852.98392400000","455189.38308000000","126.96436471516482","37.596268677266956","20100712","20100712"
"A01556","에스케이브로드밴드","공공청사","유","201604.982","454539.9198","127.01817261652258","37.59042104666663","20101111","20101111"
"A01451","흥인동우체국","공공청사","유","201404.3694","451789.4619","127.015895885431","37.56563990960337","20101111","20101111"
"A01524","신사제일주유소화장실","개방","무","192415.39768000000","454948.93818400000","126.9141181656101","37.594076423788415","20100712","20100712"
"A01525","에이스빌딩","공공청사","유","201891.4416","453470.4768","127.02141333193427","37.58078489650846","20101111","20101111"
"A01526","흥일주유소화장실","개방","무","192013.13921600000","455151.51386400000","126.90956111589928","37.595898209268654","20100712","20100712"
"A01544","우리은행체육관","공공청사","유","204542.8882","457409.2169","127.05145523468613","37.616263316431876","20101111","20101111"
