일시,평균,평년,서울,부산,대구,광주,대전,year,month,day
2012-08-09,32200,26083,38000,31000,32000,30000,30000,2012,8,9
2012-08-10,31800,26027,36000,31000,32000,30000,30000,2012,8,10
2012-08-13,33400,24867,36000,32000,32000,32000,35000,2012,8,13
2012-08-14,33400,24360,36000,32000,32000,32000,35000,2012,8,14
2012-08-16,35000,24050,36000,34000,35000,32000,38000,2012,8,16
2012-08-17,35600,23963,36000,34000,35000,35000,38000,2012,8,17
2012-08-20,35000,23227,36000,34000,35000,35000,35000,2012,8,20
2012-08-21,35000,23020,36000,34000,35000,35000,35000,2012,8,21
2012-08-22,35000,22890,36000,34000,35000,35000,35000,2012,8,22
2012-08-23,35000,22800,36000,34000,35000,35000,35000,2012,8,23
2012-08-24,35000,22650,36000,34000,35000,35000,35000,2012,8,24
2012-08-27,35000,21800,36000,34000,35000,35000,35000,2012,8,27
2012-08-28,32600,21530,33000,33000,33000,32000,32000,2012,8,28
2012-08-29,33600,21377,35000,33000,33000,32000,35000,2012,8,29
2012-08-30,35200,21257,35000,33000,33000,35000,40000,2012,8,30
2012-08-31,36000,21213,35000,35000,35000,35000,40000,2012,8,31
2012-09-03,34800,21350,35000,35000,35000,33000,36000,2012,9,3
2012-09-04,35600,21510,39000,35000,35000,33000,36000,2012,9,4
2012-09-05,37400,21747,40000,37000,37000,33000,40000,2012,9,5
2012-09-06,37800,21870,40000,37000,37000,35000,40000,2012,9,6
2012-09-07,37000,21853,40000,37000,37000,35000,36000,2012,9,7
2012-09-10,37000,21733,40000,37000,37000,35000,36000,2012,9,10
2012-09-11,37000,21477,40000,37000,37000,35000,36000,2012,9,11
2012-09-12,37000,21243,40000,37000,37000,35000,36000,2012,9,12
2012-09-13,37000,21140,40000,37000,37000,35000,36000,2012,9,13
2012-09-14,35600,20960,35000,35000,37000,35000,36000,2012,9,14
2012-09-17,35800,20773,35000,35000,37000,35000,37000,2012,9,17
2012-09-18,35800,20623,35000,35000,37000,35000,37000,2012,9,18
2012-09-19,35800,20623,35000,35000,37000,35000,37000,2012,9,19
2012-09-20,35800,20507,35000,35000,37000,35000,37000,2012,9,20
2012-09-21,35800,20347,35000,35000,37000,35000,37000,2012,9,21
2012-09-24,32800,20040,32000,33000,34000,35000,30000,2012,9,24
2012-09-25,32800,19953,32000,33000,34000,35000,30000,2012,9,25
2012-09-26,32800,19950,32000,33000,34000,35000,30000,2012,9,26
2012-09-27,31400,19917,32000,32000,31000,32000,30000,2012,9,27
2012-09-28,31400,19773,32000,32000,31000,32000,30000,2012,9,28
2012-10-02,31400,19287,32000,32000,31000,32000,30000,2012,10,2
2012-10-04,30600,19233,32000,30000,31000,30000,30000,2012,10,4
2012-10-05,30600,19023,32000,30000,31000,30000,30000,2012,10,5
2012-10-08,27600,18507,32000,28000,28000,25000,25000,2012,10,8
2012-10-09,25200,18343,26000,26000,26000,23000,25000,2012,10,9
2012-10-10,25200,18350,26000,26000,26000,23000,25000,2012,10,10
2012-10-11,25200,18370,26000,26000,26000,23000,25000,2012,10,11
2012-10-12,25200,18337,26000,26000,26000,23000,25000,2012,10,12
2012-10-15,25200,18080,26000,26000,26000,23000,25000,2012,10,15
2012-10-16,25200,18023,26000,26000,26000,23000,25000,2012,10,16
2012-10-17,25200,18010,26000,26000,26000,23000,25000,2012,10,17
2012-10-18,25200,17977,26000,26000,26000,23000,25000,2012,10,18
2012-10-19,25200,17897,26000,26000,26000,23000,25000,2012,10,19
2012-10-22,25200,17680,26000,26000,26000,23000,25000,2012,10,22
2012-10-23,25200,17590,26000,26000,26000,23000,25000,2012,10,23
2012-10-24,25200,17560,26000,26000,26000,23000,25000,2012,10,24
2012-10-25,25200,17530,26000,26000,26000,23000,25000,2012,10,25
2012-10-26,24400,17493,26000,26000,24000,23000,23000,2012,10,26
2012-10-29,24400,17400,26000,26000,24000,23000,23000,2012,10,29
2012-10-30,24400,17370,26000,26000,24000,23000,23000,2012,10,30
2012-10-31,24400,17340,26000,26000,24000,23000,23000,2012,10,31
2012-11-01,24400,17377,26000,26000,24000,23000,23000,2012,11,1
2012-11-02,23000,17473,24000,24000,24000,23000,20000,2012,11,2
2012-11-05,23000,17893,24000,24000,24000,23000,20000,2012,11,5
2012-11-06,23000,18020,24000,24000,24000,23000,20000,2012,11,6
2012-11-07,24000,18080,24000,24000,24000,23000,25000,2012,11,7
2012-11-08,24000,18087,24000,24000,24000,23000,25000,2012,11,8
2012-11-09,24000,18120,24000,24000,24000,23000,25000,2012,11,9
2012-11-12,24000,18200,24000,24000,24000,23000,25000,2012,11,12
2012-11-13,23400,18193,24000,24000,23000,21000,25000,2012,11,13
2012-11-14,23400,18200,24000,24000,23000,21000,25000,2012,11,14
2012-11-15,23400,18233,24000,24000,23000,21000,25000,2012,11,15
2012-11-16,23400,18240,24000,24000,23000,21000,25000,2012,11,16
2012-11-19,23400,18240,24000,24000,23000,21000,25000,2012,11,19
2012-11-20,23400,18297,24000,24000,23000,21000,25000,2012,11,20
2012-11-21,23400,18350,24000,24000,23000,21000,25000,2012,11,21
2012-11-22,23400,18333,24000,24000,23000,21000,25000,2012,11,22
2012-11-23,23400,18360,24000,24000,23000,21000,25000,2012,11,23
2012-11-26,23400,18680,24000,24000,23000,21000,25000,2012,11,26
2012-11-27,23400,18710,24000,24000,23000,21000,25000,2012,11,27
2012-11-28,23400,18693,24000,24000,23000,21000,25000,2012,11,28
2012-11-29,23400,18760,24000,24000,23000,21000,25000,2012,11,29
2012-11-30,23400,18870,24000,24000,23000,21000,25000,2012,11,30
2012-12-03,23400,19147,24000,24000,23000,21000,25000,2012,12,3
2012-12-04,23400,19197,24000,24000,23000,21000,25000,2012,12,4
2012-12-05,23400,19263,24000,24000,23000,21000,25000,2012,12,5
2012-12-06,24400,19317,24000,24000,23000,21000,30000,2012,12,6
2012-12-07,24800,19277,24000,24000,23000,23000,30000,2012,12,7
2012-12-10,24800,19427,24000,24000,23000,23000,30000,2012,12,10
2012-12-11,24800,19453,24000,24000,23000,23000,30000,2012,12,11
2012-12-12,24800,19467,24000,24000,23000,23000,30000,2012,12,12
2012-12-13,24800,19480,24000,24000,23000,23000,30000,2012,12,13
2012-12-14,24800,19560,24000,24000,23000,23000,30000,2012,12,14
2012-12-17,24800,19760,24000,24000,23000,23000,30000,2012,12,17
2012-12-18,24800,19863,24000,24000,23000,23000,30000,2012,12,18
2012-12-20,24800,19993,24000,24000,23000,23000,30000,2012,12,20
2012-12-21,24800,20160,24000,24000,23000,23000,30000,2012,12,21
2012-12-24,24800,20533,24000,24000,23000,23000,30000,2012,12,24
2012-12-26,24800,20590,24000,24000,23000,23000,30000,2012,12,26
2012-12-27,24800,20580,24000,24000,23000,23000,30000,2012,12,27
2012-12-28,24800,20543,24000,24000,23000,23000,30000,2012,12,28
2012-12-31,24800,20960,24000,24000,23000,23000,30000,2012,12,31
2013-01-02,24800,21180,24000,24000,23000,23000,30000,2013,1,2
2013-01-03,25000,21287,25000,24000,23000,23000,30000,2013,1,3
2013-01-04,25000,21447,25000,24000,23000,23000,30000,2013,1,4
2013-01-07,25000,22427,25000,24000,23000,23000,30000,2013,1,7
2013-01-08,25000,22650,25000,24000,23000,23000,30000,2013,1,8
2013-01-09,25000,22760,25000,24000,23000,23000,30000,2013,1,9
2013-01-10,25400,22947,27000,24000,23000,23000,30000,2013,1,10
2013-01-11,25400,23130,27000,24000,23000,23000,30000,2013,1,11
2013-01-14,25400,23663,27000,24000,23000,23000,30000,2013,1,14
2013-01-15,25400,23743,27000,24000,23000,23000,30000,2013,1,15
2013-01-16,25400,23840,27000,24000,23000,23000,30000,2013,1,16
2013-01-17,25400,23953,27000,24000,23000,23000,30000,2013,1,17
2013-01-18,25400,23993,27000,24000,23000,23000,30000,2013,1,18
2013-01-21,26000,24120,28000,24000,23000,25000,30000,2013,1,21
2013-01-22,26000,24093,28000,24000,23000,25000,30000,2013,1,22
2013-01-23,25800,24060,27000,24000,23000,25000,30000,2013,1,23
2013-01-24,25800,24050,27000,24000,23000,25000,30000,2013,1,24
2013-01-25,25800,24030,27000,24000,23000,25000,30000,2013,1,25
2013-01-28,26200,23933,29000,24000,23000,25000,30000,2013,1,28
2013-01-29,26200,23850,29000,24000,23000,25000,30000,2013,1,29
2013-01-30,26200,23757,29000,24000,23000,25000,30000,2013,1,30
2013-01-31,25600,23673,29000,24000,23000,24000,28000,2013,1,31
2013-02-01,25600,23660,29000,24000,23000,24000,28000,2013,2,1
2013-02-04,26600,23613,30000,25000,25000,24000,29000,2013,2,4
2013-02-05,27200,23627,30000,25000,27000,24000,30000,2013,2,5
2013-02-06,27200,23693,30000,25000,27000,24000,30000,2013,2,6
2013-02-07,27200,23710,30000,25000,27000,24000,30000,2013,2,7
2013-02-08,27200,23683,30000,25000,27000,24000,30000,2013,2,8
2013-02-12,27200,23800,30000,25000,27000,24000,30000,2013,2,12
2013-02-13,27600,23773,30000,25000,27000,24000,32000,2013,2,13
2013-02-14,28200,23700,32000,26000,27000,24000,32000,2013,2,14
2013-02-15,28200,23633,32000,26000,27000,24000,32000,2013,2,15
2013-02-18,28200,23493,32000,26000,27000,24000,32000,2013,2,18
2013-02-19,28200,23590,32000,26000,27000,24000,32000,2013,2,19
2013-02-20,27200,23687,32000,26000,27000,24000,27000,2013,2,20
2013-02-21,27200,23677,32000,26000,27000,24000,27000,2013,2,21
2013-02-22,27200,23633,32000,26000,27000,24000,27000,2013,2,22
2013-02-25,27200,23920,32000,26000,27000,24000,27000,2013,2,25
2013-02-26,27200,23980,32000,26000,27000,24000,27000,2013,2,26
2013-02-27,26200,24067,32000,25000,25000,22000,27000,2013,2,27
2013-02-28,25600,24130,32000,25000,25000,22000,24000,2013,2,28
2013-03-04,25800,24080,32000,25000,25000,22000,25000,2013,3,4
2013-03-05,25800,24027,32000,25000,25000,22000,25000,2013,3,5
2013-03-06,25800,23990,32000,25000,25000,22000,25000,2013,3,6
2013-03-07,26200,23983,32000,25000,25000,22000,27000,2013,3,7
2013-03-08,26200,23980,32000,25000,25000,22000,27000,2013,3,8
2013-03-11,26200,23960,32000,25000,25000,22000,27000,2013,3,11
2013-03-12,26200,24013,32000,25000,25000,22000,27000,2013,3,12
2013-03-13,26200,24030,32000,25000,25000,22000,27000,2013,3,13
2013-03-14,26200,24003,32000,25000,25000,22000,27000,2013,3,14
2013-03-15,25800,24013,32000,25000,25000,22000,25000,2013,3,15
2013-03-18,25400,24027,30000,25000,25000,22000,25000,2013,3,18
2013-03-19,25400,24000,30000,25000,25000,22000,25000,2013,3,19
2013-03-20,25400,23987,30000,25000,25000,22000,25000,2013,3,20
2013-03-21,25400,24000,30000,25000,25000,22000,25000,2013,3,21
2013-03-22,25000,23987,30000,25000,25000,20000,25000,2013,3,22
2013-03-25,24200,24147,26000,25000,25000,20000,25000,2013,3,25
2013-03-26,23800,24227,24000,25000,25000,20000,25000,2013,3,26
2013-03-27,23800,24287,24000,25000,25000,20000,25000,2013,3,27
2013-03-28,23800,24347,24000,25000,25000,20000,25000,2013,3,28
2013-03-29,23800,24380,24000,25000,25000,20000,25000,2013,3,29
2013-04-01,23200,24707,22000,25000,25000,20000,24000,2013,4,1
2013-04-02,23600,24813,24000,25000,25000,20000,24000,2013,4,2
2013-04-03,22200,24930,22000,24000,25000,20000,20000,2013,4,3
2013-04-04,21200,25090,20000,23000,23000,20000,20000,2013,4,4
2013-04-05,21200,25187,20000,23000,23000,20000,20000,2013,4,5
2013-04-08,19800,25800,19000,21000,21000,18000,20000,2013,4,8
2013-04-09,19800,25950,19000,21000,21000,18000,20000,2013,4,9
2013-04-10,19800,26177,19000,21000,21000,18000,20000,2013,4,10
2013-04-11,19400,26320,19000,20000,20000,18000,20000,2013,4,11
2013-04-12,19200,26387,20000,20000,20000,18000,18000,2013,4,12
2013-04-15,20000,27067,21000,21000,20000,18000,20000,2013,4,15
2013-04-16,20000,27267,21000,21000,20000,18000,20000,2013,4,16
2013-04-17,20800,27363,22000,21000,21000,18000,22000,2013,4,17
2013-04-18,21400,27373,23000,21000,21000,20000,22000,2013,4,18
2013-04-19,21400,27370,23000,21000,21000,20000,22000,2013,4,19
2013-04-22,21400,27573,23000,21000,21000,20000,22000,2013,4,22
2013-04-23,21400,27667,23000,21000,21000,20000,22000,2013,4,23
2013-04-24,21400,27740,23000,21000,21000,20000,22000,2013,4,24
2013-04-25,21000,27803,23000,21000,21000,20000,20000,2013,4,25
2013-04-26,21000,27853,23000,21000,21000,20000,20000,2013,4,26
2013-04-29,22200,28120,23000,22000,21000,23000,22000,2013,4,29
2013-04-30,22200,28200,23000,22000,21000,23000,22000,2013,4,30
2013-05-02,22600,28267,23000,22000,21000,23000,24000,2013,5,2
2013-05-03,22600,28387,23000,22000,21000,23000,24000,2013,5,3
2013-05-06,22800,28773,23000,22000,21000,23000,25000,2013,5,6
2013-05-07,22200,28940,22000,22000,21000,23000,23000,2013,5,7
2013-05-08,22600,29113,23000,22000,22000,23000,23000,2013,5,8
2013-05-09,22600,29303,23000,22000,22000,23000,23000,2013,5,9
2013-05-10,22600,29433,23000,22000,22000,23000,23000,2013,5,10
2013-05-13,22600,29800,23000,22000,22000,23000,23000,2013,5,13
2013-05-14,24400,29947,25000,24000,24000,23000,26000,2013,5,14
2013-05-15,24400,30057,25000,24000,24000,23000,26000,2013,5,15
2013-05-16,24400,30217,25000,24000,24000,23000,26000,2013,5,16
2013-05-20,24400,30507,25000,24000,24000,23000,26000,2013,5,20
2013-05-21,24400,30613,25000,24000,24000,23000,26000,2013,5,21
2013-05-22,24400,30720,25000,24000,24000,23000,26000,2013,5,22
2013-05-23,23600,30837,23000,24000,24000,23000,24000,2013,5,23
2013-05-24,23600,30933,23000,24000,24000,23000,24000,2013,5,24
2013-05-27,23600,30987,23000,24000,24000,23000,24000,2013,5,27
2013-05-28,23600,30913,23000,24000,24000,23000,24000,2013,5,28
2013-05-29,23600,30833,23000,24000,24000,23000,24000,2013,5,29
2013-05-30,23600,30860,23000,24000,24000,23000,24000,2013,5,30
2013-05-31,23600,30960,23000,24000,24000,23000,24000,2013,5,31
2013-06-03,23800,31320,24000,24000,24000,23000,24000,2013,6,3
2013-06-04,23800,31433,24000,24000,24000,23000,24000,2013,6,4
2013-06-05,23800,31450,24000,24000,24000,23000,24000,2013,6,5
2013-06-07,23800,31673,24000,24000,24000,23000,24000,2013,6,7
2013-06-10,24800,32840,26000,25000,25000,23000,25000,2013,6,10
2013-06-11,24800,33013,26000,25000,25000,23000,25000,2013,6,11
2013-06-12,25200,33040,25000,25000,25000,26000,25000,2013,6,12
2013-06-13,25200,33080,25000,25000,25000,26000,25000,2013,6,13
2013-06-14,25400,33220,25000,26000,25000,26000,25000,2013,6,14
2013-06-17,25400,33467,25000,26000,25000,26000,25000,2013,6,17
2013-06-18,25600,33573,26000,26000,25000,26000,25000,2013,6,18
2013-06-19,25800,33647,27000,26000,25000,26000,25000,2013,6,19
2013-06-20,25800,33687,27000,26000,25000,26000,25000,2013,6,20
2013-06-21,25800,33737,27000,26000,25000,26000,25000,2013,6,21
2013-06-24,25400,33920,27000,26000,25000,24000,25000,2013,6,24
2013-06-25,25200,34040,27000,26000,25000,22000,26000,2013,6,25
2013-06-26,24600,34047,27000,25000,25000,22000,24000,2013,6,26
2013-06-27,24600,34020,27000,25000,25000,22000,24000,2013,6,27
2013-06-28,24600,34037,27000,25000,25000,22000,24000,2013,6,28
2013-07-01,24400,33947,26000,25000,25000,22000,24000,2013,7,1
2013-07-02,24400,33783,26000,25000,25000,22000,24000,2013,7,2
2013-07-03,24400,33723,26000,25000,25000,22000,24000,2013,7,3
2013-07-04,24400,33730,26000,25000,25000,22000,24000,2013,7,4
2013-07-05,24400,33693,26000,25000,25000,22000,24000,2013,7,5
2013-07-08,24400,33600,26000,25000,25000,22000,24000,2013,7,8
2013-07-09,24400,33423,26000,25000,25000,22000,24000,2013,7,9
2013-07-10,24400,33183,26000,25000,25000,22000,24000,2013,7,10
2013-07-11,24400,33363,26000,25000,25000,22000,24000,2013,7,11
2013-07-12,24400,33390,26000,25000,25000,22000,24000,2013,7,12
2013-07-15,24200,33747,25000,25000,25000,22000,24000,2013,7,15
2013-07-16,24000,34173,24000,25000,25000,22000,24000,2013,7,16
2013-07-17,24000,34493,24000,25000,25000,22000,24000,2013,7,17
2013-07-18,22400,34243,23000,23000,23000,19000,24000,2013,7,18
2013-07-19,22400,34030,23000,23000,23000,19000,24000,2013,7,19
2013-07-22,22400,33920,23000,23000,23000,19000,24000,2013,7,22
2013-07-23,22400,33827,23000,23000,23000,19000,24000,2013,7,23
2013-07-24,22400,33443,23000,23000,23000,19000,24000,2013,7,24
2013-07-25,25800,33220,23000,38000,23000,22000,23000,2013,7,25
2013-07-26,25800,33150,23000,38000,23000,22000,23000,2013,7,26
2013-07-29,28400,32927,23000,38000,27000,26000,28000,2013,7,29
2013-07-30,32800,32333,36000,38000,30000,30000,30000,2013,7,30
2013-07-31,34400,31767,38000,38000,33000,30000,33000,2013,7,31
2013-08-01,34400,31290,38000,38000,33000,30000,33000,2013,8,1
2013-08-02,35800,30923,40000,38000,35000,30000,36000,2013,8,2
2013-08-05,35200,29973,38000,37000,35000,30000,36000,2013,8,5
2013-08-06,35200,29960,38000,37000,35000,30000,36000,2013,8,6
2013-08-07,35600,29917,38000,37000,37000,30000,36000,2013,8,7
2013-08-08,34000,29867,35000,35000,34000,30000,36000,2013,8,8
2013-08-09,32000,29977,32000,33000,34000,27000,34000,2013,8,9
2013-08-12,30000,29407,32000,33000,29000,25000,31000,2013,8,12
2013-08-13,30000,29227,32000,33000,29000,25000,31000,2013,8,13
2013-08-14,29600,29107,32000,32000,29000,25000,30000,2013,8,14
2013-08-16,29000,29047,32000,32000,29000,22000,30000,2013,8,16
2013-08-19,28200,28367,31000,29000,29000,22000,30000,2013,8,19
2013-08-20,28200,27983,31000,29000,29000,22000,30000,2013,8,20
2013-08-21,27200,27737,29000,28000,29000,22000,28000,2013,8,21
2013-08-22,26200,27477,27000,27000,27000,22000,28000,2013,8,22
2013-08-23,25400,27217,26000,26000,27000,22000,26000,2013,8,23
2013-08-26,25200,25720,25000,26000,27000,22000,26000,2013,8,26
2013-08-27,25400,25410,25000,27000,27000,22000,26000,2013,8,27
2013-08-28,26000,25233,26000,27000,27000,24000,26000,2013,8,28
2013-08-29,26200,25080,26000,27000,27000,25000,26000,2013,8,29
2013-08-30,26400,24817,27000,27000,27000,25000,26000,2013,8,30
2013-09-02,25600,24800,27000,27000,27000,21000,26000,2013,9,2
2013-09-03,25600,24830,27000,27000,27000,21000,26000,2013,9,3
2013-09-04,25800,24880,28000,27000,27000,19000,28000,2013,9,4
2013-09-05,27000,24947,30000,27000,27000,21000,30000,2013,9,5
2013-09-06,27000,25137,30000,27000,27000,21000,30000,2013,9,6
2013-09-09,27200,25440,31000,27000,27000,21000,30000,2013,9,9
2013-09-10,26800,25420,29000,27000,27000,21000,30000,2013,9,10
2013-09-11,25800,25347,28000,26000,26000,21000,28000,2013,9,11
2013-09-12,25800,25300,28000,26000,26000,21000,28000,2013,9,12
2013-09-13,24600,25307,26000,25000,25000,21000,26000,2013,9,13
2013-09-16,24600,24987,26000,25000,25000,21000,26000,2013,9,16
2013-09-17,24600,24887,26000,25000,25000,21000,26000,2013,9,17
2013-09-23,24400,24390,26000,25000,25000,21000,25000,2013,9,23
2013-09-24,24200,24237,25000,25000,25000,21000,25000,2013,9,24
2013-09-25,23600,24157,24000,24000,25000,20000,25000,2013,9,25
2013-09-26,23600,24197,24000,24000,25000,20000,25000,2013,9,26
2013-09-27,23800,24170,24000,24000,25000,20000,26000,2013,9,27
2013-09-30,23600,23853,23000,24000,25000,20000,26000,2013,9,30
2013-10-01,22800,23753,22000,24000,23000,20000,25000,2013,10,1
2013-10-02,22800,23693,22000,24000,23000,20000,25000,2013,10,2
2013-10-04,22800,23603,22000,24000,23000,20000,25000,2013,10,4
2013-10-07,22200,22840,22000,23000,23000,20000,23000,2013,10,7
2013-10-08,20000,22613,20000,21000,21000,18000,20000,2013,10,8
2013-10-10,19400,21760,20000,21000,20000,18000,18000,2013,10,10
2013-10-11,18800,21603,20000,20000,20000,16000,18000,2013,10,11
2013-10-14,19000,21507,20000,20000,20000,16000,19000,2013,10,14
2013-10-15,18600,21347,18000,20000,20000,16000,19000,2013,10,15
2013-10-16,18400,21303,18000,20000,20000,16000,18000,2013,10,16
2013-10-17,18400,21317,18000,20000,20000,16000,18000,2013,10,17
2013-10-18,18200,21293,17000,20000,20000,16000,18000,2013,10,18
2013-10-21,18200,21053,17000,20000,20000,16000,18000,2013,10,21
2013-10-22,18200,21053,17000,20000,20000,16000,18000,2013,10,22
2013-10-23,18200,20990,17000,20000,20000,16000,18000,2013,10,23
2013-10-24,18200,20920,17000,20000,20000,16000,18000,2013,10,24
2013-10-25,18200,20857,17000,20000,20000,16000,18000,2013,10,25
2013-10-28,18200,20627,17000,20000,20000,16000,18000,2013,10,28
2013-10-29,18600,20613,17000,20000,20000,18000,18000,2013,10,29
2013-10-30,18200,20543,17000,19000,20000,18000,17000,2013,10,30
2013-10-31,17800,20433,17000,19000,20000,18000,15000,2013,10,31
2013-11-01,17600,20390,17000,19000,19000,18000,15000,2013,11,1
2013-11-04,16800,20650,17000,18000,18000,16000,15000,2013,11,4
2013-11-05,17000,20827,18000,18000,18000,16000,15000,2013,11,5
2013-11-06,17000,20927,18000,18000,18000,16000,15000,2013,11,6
2013-11-07,17200,21067,18000,18000,18000,16000,16000,2013,11,7
2013-11-08,17200,21153,18000,18000,18000,16000,16000,2013,11,8
2013-11-11,17000,21230,18000,18000,18000,16000,15000,2013,11,11
2013-11-12,17000,21253,18000,18000,18000,16000,15000,2013,11,12
2013-11-13,17000,21207,18000,18000,18000,16000,15000,2013,11,13
2013-11-14,17200,21173,18000,18000,18000,16000,16000,2013,11,14
2013-11-15,16600,21167,18000,17000,18000,14000,16000,2013,11,15
2013-11-18,16600,21200,18000,17000,18000,14000,16000,2013,11,18
2013-11-19,16600,21147,18000,17000,18000,14000,16000,2013,11,19
2013-11-20,16600,21123,18000,17000,18000,14000,16000,2013,11,20
2013-11-21,16600,21150,18000,17000,18000,14000,16000,2013,11,21
2013-11-22,15800,21133,16000,17000,17000,14000,15000,2013,11,22
2013-11-25,15800,21267,16000,17000,17000,14000,15000,2013,11,25
2013-11-26,16000,21440,16000,17000,17000,14000,16000,2013,11,26
2013-11-27,16000,21470,16000,17000,17000,14000,16000,2013,11,27
2013-11-28,15800,21467,16000,17000,17000,14000,15000,2013,11,28
2013-11-29,15800,21543,16000,17000,17000,14000,15000,2013,11,29
2013-12-02,16400,21867,16000,17000,17000,15000,17000,2013,12,2
2013-12-03,16400,21893,16000,17000,17000,15000,17000,2013,12,3
2013-12-04,16800,21970,18000,17000,17000,15000,17000,2013,12,4
2013-12-05,17000,22077,18000,17000,17000,15000,18000,2013,12,5
2013-12-06,17400,22187,20000,17000,17000,15000,18000,2013,12,6
2013-12-09,17000,22380,20000,17000,17000,15000,16000,2013,12,9
2013-12-10,17000,22413,20000,17000,17000,15000,16000,2013,12,10
2013-12-11,17200,22453,20000,17000,18000,15000,16000,2013,12,11
2013-12-12,17200,22467,20000,17000,18000,15000,16000,2013,12,12
2013-12-13,17200,22480,20000,17000,18000,15000,16000,2013,12,13
2013-12-16,17200,22627,20000,17000,18000,15000,16000,2013,12,16
2013-12-17,17000,22733,18000,17000,18000,15000,17000,2013,12,17
2013-12-18,17000,22797,18000,17000,18000,15000,17000,2013,12,18
2013-12-19,17000,22817,18000,17000,18000,15000,17000,2013,12,19
2013-12-20,17000,22847,18000,17000,18000,15000,17000,2013,12,20
2013-12-23,17000,23227,18000,17000,18000,15000,17000,2013,12,23
2013-12-24,17000,23253,18000,17000,18000,15000,17000,2013,12,24
2013-12-26,17000,23283,18000,17000,18000,15000,17000,2013,12,26
2013-12-27,17000,23263,18000,17000,18000,15000,17000,2013,12,27
2013-12-30,17400,23347,18000,17000,18000,15000,19000,2013,12,30
2013-12-31,17600,23533,18000,17000,18000,15000,20000,2013,12,31
2014-01-02,17600,23647,18000,17000,18000,15000,20000,2014,1,2
2014-01-03,18000,23693,19000,18000,18000,15000,20000,2014,1,3
2014-01-06,18200,24280,20000,18000,18000,15000,20000,2014,1,6
2014-01-07,18600,24400,22000,18000,18000,15000,20000,2014,1,7
2014-01-08,19000,24530,22000,18000,18000,15000,22000,2014,1,8
2014-01-09,19000,24590,22000,18000,18000,15000,22000,2014,1,9
2014-01-10,18600,24777,22000,18000,18000,15000,20000,2014,1,10
2014-01-13,18600,25240,22000,18000,18000,15000,20000,2014,1,13
2014-01-14,18600,25370,22000,18000,18000,15000,20000,2014,1,14
2014-01-15,18600,25410,22000,18000,18000,15000,20000,2014,1,15
2014-01-16,18600,25467,22000,18000,18000,15000,20000,2014,1,16
2014-01-17,18600,25593,22000,18000,18000,15000,20000,2014,1,17
2014-01-20,18600,25807,22000,18000,18000,15000,20000,2014,1,20
2014-01-21,18600,25840,22000,18000,18000,15000,20000,2014,1,21
2014-01-22,18600,25867,22000,18000,18000,15000,20000,2014,1,22
2014-01-23,18600,25880,22000,18000,18000,15000,20000,2014,1,23
2014-01-24,17800,25890,20000,18000,18000,15000,18000,2014,1,24
2014-01-27,17800,25917,20000,18000,18000,15000,18000,2014,1,27
2014-01-28,17800,25907,20000,18000,18000,15000,18000,2014,1,28
2014-01-29,17800,25823,20000,18000,18000,15000,18000,2014,1,29
2014-02-03,17800,25750,20000,18000,18000,15000,18000,2014,2,3
2014-02-04,18200,25813,22000,18000,18000,15000,18000,2014,2,4
2014-02-05,18200,25920,22000,18000,18000,15000,18000,2014,2,5
2014-02-06,18200,26053,22000,18000,18000,15000,18000,2014,2,6
2014-02-07,18200,26093,22000,18000,18000,15000,18000,2014,2,7
2014-02-10,18200,26260,22000,18000,18000,15000,18000,2014,2,10
2014-02-11,19600,26233,24000,19000,18000,15000,22000,2014,2,11
2014-02-12,19600,26293,24000,19000,18000,15000,22000,2014,2,12
2014-02-13,19600,26360,24000,19000,18000,15000,22000,2014,2,13
2014-02-14,19600,26360,24000,19000,18000,15000,22000,2014,2,14
2014-02-17,19600,26293,24000,19000,18000,15000,22000,2014,2,17
2014-02-18,19400,26200,23000,19000,18000,15000,22000,2014,2,18
2014-02-19,19400,26203,23000,19000,18000,15000,22000,2014,2,19
2014-02-20,19400,26167,23000,19000,18000,15000,22000,2014,2,20
2014-02-21,19400,26043,23000,19000,18000,15000,22000,2014,2,21
2014-02-24,19400,25907,23000,19000,18000,15000,22000,2014,2,24
2014-02-25,19400,25840,23000,19000,18000,15000,22000,2014,2,25
2014-02-26,19000,25753,23000,19000,18000,15000,20000,2014,2,26
2014-02-27,19000,25720,23000,19000,18000,15000,20000,2014,2,27
2014-02-28,19600,25687,23000,19000,18000,15000,23000,2014,2,28
2014-03-03,19600,25617,23000,19000,18000,15000,23000,2014,3,3
2014-03-04,19600,25640,23000,19000,18000,15000,23000,2014,3,4
2014-03-05,19600,25653,23000,19000,18000,15000,23000,2014,3,5
2014-03-06,19600,25693,23000,19000,18000,15000,23000,2014,3,6
2014-03-07,19200,25713,23000,19000,18000,15000,21000,2014,3,7
2014-03-10,18800,25760,23000,19000,18000,15000,19000,2014,3,10
2014-03-11,18800,25747,23000,19000,18000,15000,19000,2014,3,11
2014-03-12,18600,25747,22000,19000,18000,15000,19000,2014,3,12
2014-03-13,18600,25720,22000,19000,18000,15000,19000,2014,3,13
2014-03-14,18600,25640,22000,19000,18000,15000,19000,2014,3,14
2014-03-17,18600,25527,22000,19000,18000,15000,19000,2014,3,17
2014-03-18,18800,25520,22000,19000,18000,15000,20000,2014,3,18
2014-03-19,18400,25453,22000,19000,18000,15000,18000,2014,3,19
