조건별분석,,,,,
[검색조건],,,,,
,분류: 지상,,,,
,요소 : 강수량,,,,
,검색구분 : 일,,,,
,지역/지점명 : 목포,,,,
,기간 : 2011 ~ 2021년 01 ~ 12월 01 ~ 31일,,,,
,,,,,
,,,,,
"	165",목포,2012.11.23,,,
"	165",목포,2012.11.24,,,
"	165",목포,2012.11.25,4.3,,
"	165",목포,2012.11.26,4.9,,
"	165",목포,2012.11.27,0,,
"	165",목포,2012.11.28,,,
"	165",목포,2012.11.29,,,
"	165",목포,2012.11.30,,,
"	165",목포,2012.12.1,,,
"	165",목포,2012.12.2,0,,
"	165",목포,2012.12.3,2,,
"	165",목포,2012.12.4,0,,
"	165",목포,2012.12.5,10.7,,
"	165",목포,2012.12.6,1.4,,
"	165",목포,2012.12.7,1.3,,
"	165",목포,2012.12.8,0.8,,
"	165",목포,2012.12.9,2,,
"	165",목포,2012.12.10,,,
"	165",목포,2012.12.11,,,
"	165",목포,2012.12.12,,,
"	165",목포,2012.12.13,,,
"	165",목포,2012.12.14,18,,
"	165",목포,2012.12.15,0,,
"	165",목포,2012.12.16,,,
"	165",목포,2012.12.17,0,,
"	165",목포,2012.12.18,0.6,,
"	165",목포,2012.12.19,0,,
"	165",목포,2012.12.20,,,
"	165",목포,2012.12.21,11.1,,
"	165",목포,2012.12.22,,,
"	165",목포,2012.12.23,5,,
"	165",목포,2012.12.24,0.2,,
"	165",목포,2012.12.25,0.6,,
"	165",목포,2012.12.26,,,
"	165",목포,2012.12.27,0,,
"	165",목포,2012.12.28,6.5,,
"	165",목포,2012.12.29,3.5,,
"	165",목포,2012.12.30,7.2,,
"	165",목포,2012.12.31,3.7,,
"	165",목포,2013.1.1,0.2,,
"	165",목포,2013.1.2,0,,
"	165",목포,2013.1.3,0.3,,
"	165",목포,2013.1.4,,,
"	165",목포,2013.1.5,,,
"	165",목포,2013.1.6,,,
"	165",목포,2013.1.7,,,
"	165",목포,2013.1.8,,,
"	165",목포,2013.1.9,0.2,,
"	165",목포,2013.1.10,0.1,,
"	165",목포,2013.1.11,,,
"	165",목포,2013.1.12,,,
"	165",목포,2013.1.13,,,
"	165",목포,2013.1.14,,,
"	165",목포,2013.1.15,,,
"	165",목포,2013.1.16,0,,
"	165",목포,2013.1.17,0,,
"	165",목포,2013.1.18,,,
"	165",목포,2013.1.19,,,
"	165",목포,2013.1.20,0,,
"	165",목포,2013.1.21,9.8,,
"	165",목포,2013.1.22,0.3,,
"	165",목포,2013.1.23,0.7,,
"	165",목포,2013.1.24,0,,
"	165",목포,2013.1.25,0,,
"	165",목포,2013.1.26,0.3,,
"	165",목포,2013.1.27,0.3,,
"	165",목포,2013.1.28,,,
"	165",목포,2013.1.29,,,
"	165",목포,2013.1.30,,,
"	165",목포,2013.1.31,2,,
"	165",목포,2013.2.1,25.7,,
"	165",목포,2013.2.2,,,
"	165",목포,2013.2.3,4.2,,
"	165",목포,2013.2.4,1.8,,
"	165",목포,2013.2.5,10.5,,
"	165",목포,2013.2.6,1.4,,
"	165",목포,2013.2.7,0.4,,
"	165",목포,2013.2.8,0.2,,
"	165",목포,2013.2.9,,,
"	165",목포,2013.2.10,,,
"	165",목포,2013.2.11,,,
"	165",목포,2013.2.12,0.4,,
"	165",목포,2013.2.13,,,
"	165",목포,2013.2.14,,,
"	165",목포,2013.2.15,,,
"	165",목포,2013.2.16,,,
"	165",목포,2013.2.17,4.8,,
"	165",목포,2013.2.18,1.5,,
"	165",목포,2013.2.19,,,
"	165",목포,2013.2.20,,,
"	165",목포,2013.2.21,,,
"	165",목포,2013.2.22,,,
"	165",목포,2013.2.23,,,
"	165",목포,2013.2.24,,,
"	165",목포,2013.2.25,,,
"	165",목포,2013.2.26,0.1,,
"	165",목포,2013.2.27,,,
"	165",목포,2013.2.28,0,,
"	165",목포,2013.3.1,6.9,,
"	165",목포,2013.3.2,,,
"	165",목포,2013.3.3,,,
"	165",목포,2013.3.4,,,
"	165",목포,2013.3.5,,,
"	165",목포,2013.3.6,,,
"	165",목포,2013.3.7,0.7,,
"	165",목포,2013.3.8,,,
"	165",목포,2013.3.9,,,
"	165",목포,2013.3.10,,,
"	165",목포,2013.3.11,,,
"	165",목포,2013.3.12,,,
"	165",목포,2013.3.13,15.3,,
"	165",목포,2013.3.14,,,
"	165",목포,2013.3.15,,,
"	165",목포,2013.3.16,,,
"	165",목포,2013.3.17,31.2,,
"	165",목포,2013.3.18,13,,
"	165",목포,2013.3.19,,,
"	165",목포,2013.3.20,0,,
"	165",목포,2013.3.21,,,
"	165",목포,2013.3.22,,,
"	165",목포,2013.3.23,,,
"	165",목포,2013.3.24,,,
"	165",목포,2013.3.25,,,
"	165",목포,2013.3.26,,,
"	165",목포,2013.3.27,,,
"	165",목포,2013.3.28,,,
"	165",목포,2013.3.29,,,
"	165",목포,2013.3.30,0,,
"	165",목포,2013.3.31,1.8,,
"	165",목포,2013.4.1,,,
"	165",목포,2013.4.2,0,0,
"	165",목포,2013.4.3,,,
"	165",목포,2013.4.4,,,
"	165",목포,2013.4.5,2.6,2.1,23:29
"	165",목포,2013.4.6,18.5,2.9,0:54
"	165",목포,2013.4.7,0,0,
"	165",목포,2013.4.8,,,
"	165",목포,2013.4.9,,,
"	165",목포,2013.4.10,,,
"	165",목포,2013.4.11,,,
"	165",목포,2013.4.12,,,
"	165",목포,2013.4.13,,,
"	165",목포,2013.4.14,0.9,0.9,11:38
"	165",목포,2013.4.15,,,
"	165",목포,2013.4.16,0,0,
"	165",목포,2013.4.17,,,
"	165",목포,2013.4.18,,,
"	165",목포,2013.4.19,,,
"	165",목포,2013.4.20,3.4,1,9:19
"	165",목포,2013.4.21,,,
"	165",목포,2013.4.22,,,
"	165",목포,2013.4.23,15.4,3,12:00
"	165",목포,2013.4.24,0.1,0.1,
"	165",목포,2013.4.25,,,
"	165",목포,2013.4.26,,,
"	165",목포,2013.4.27,,,
"	165",목포,2013.4.28,,,
"	165",목포,2013.4.29,0.7,0.3,9:53
"	165",목포,2013.4.30,,,
"	165",목포,2013.5.1,,,
"	165",목포,2013.5.2,,,
"	165",목포,2013.5.3,0.1,0.1,
"	165",목포,2013.5.4,,,
"	165",목포,2013.5.5,,,
"	165",목포,2013.5.6,,,
"	165",목포,2013.5.7,,,
"	165",목포,2013.5.8,,,
"	165",목포,2013.5.9,14.5,4.8,22:59
"	165",목포,2013.5.10,7.4,2.2,0:00
"	165",목포,2013.5.11,,,
"	165",목포,2013.5.12,,,
"	165",목포,2013.5.13,,,
"	165",목포,2013.5.14,,,
"	165",목포,2013.5.15,,,
"	165",목포,2013.5.16,,,
"	165",목포,2013.5.17,,,
"	165",목포,2013.5.18,6.9,2.5,22:33
"	165",목포,2013.5.19,16,5.5,1:34
"	165",목포,2013.5.20,,,
"	165",목포,2013.5.21,,,
"	165",목포,2013.5.22,,,
"	165",목포,2013.5.23,,,
"	165",목포,2013.5.24,,,
"	165",목포,2013.5.25,,,
"	165",목포,2013.5.26,,,
"	165",목포,2013.5.27,94.7,17,17:53
"	165",목포,2013.5.28,1,0.2,
"	165",목포,2013.5.29,0.1,0.1,7:53
"	165",목포,2013.5.30,,,
"	165",목포,2013.5.31,,,
"	165",목포,2013.6.1,0.5,0.3,4:35
"	165",목포,2013.6.2,,,
"	165",목포,2013.6.3,,,
"	165",목포,2013.6.4,,,
"	165",목포,2013.6.5,,,
"	165",목포,2013.6.6,,,
"	165",목포,2013.6.7,,,
"	165",목포,2013.6.8,,,
"	165",목포,2013.6.9,0.3,0.2,
"	165",목포,2013.6.10,,,
"	165",목포,2013.6.11,0.5,0.4,15:54
"	165",목포,2013.6.12,6.5,3.1,2:46
"	165",목포,2013.6.13,0,0,
"	165",목포,2013.6.14,2.2,0.8,7:40
"	165",목포,2013.6.15,,,
"	165",목포,2013.6.16,,,
"	165",목포,2013.6.17,,,
"	165",목포,2013.6.18,12.4,3.4,10:51
"	165",목포,2013.6.19,50.7,21.3,1:36
"	165",목포,2013.6.20,,,
"	165",목포,2013.6.21,,,
"	165",목포,2013.6.22,0,0,
"	165",목포,2013.6.23,4.1,1.7,14:45
"	165",목포,2013.6.24,,,
"	165",목포,2013.6.25,6.3,1.8,20:15
"	165",목포,2013.6.26,0.9,0.8,0:05
"	165",목포,2013.6.27,,,
"	165",목포,2013.6.28,,,
"	165",목포,2013.6.29,,,
"	165",목포,2013.6.30,,,
"	165",목포,2013.7.1,,,
"	165",목포,2013.7.2,0,0,
"	165",목포,2013.7.3,36.7,15.4,6:40
"	165",목포,2013.7.4,22.6,10.6,14:19
"	165",목포,2013.7.5,58.7,16,2:11
"	165",목포,2013.7.6,,,
"	165",목포,2013.7.7,78.4,19.6,5:13
"	165",목포,2013.7.8,,,
"	165",목포,2013.7.9,0.5,0.3,7:46
"	165",목포,2013.7.10,,,
"	165",목포,2013.7.11,,,
"	165",목포,2013.7.12,,,
"	165",목포,2013.7.13,,,
"	165",목포,2013.7.14,0.1,0.1,
"	165",목포,2013.7.15,,,
"	165",목포,2013.7.16,,,
"	165",목포,2013.7.17,,,
"	165",목포,2013.7.18,,,
"	165",목포,2013.7.19,,,
"	165",목포,2013.7.20,,,
"	165",목포,2013.7.21,0,0,
"	165",목포,2013.7.22,0,0,
"	165",목포,2013.7.23,4.7,4.5,8:48
"	165",목포,2013.7.24,0.9,0.7,
"	165",목포,2013.7.25,,,
"	165",목포,2013.7.26,,,
"	165",목포,2013.7.27,,,
"	165",목포,2013.7.28,,,
"	165",목포,2013.7.29,14.7,9.6,8:42
"	165",목포,2013.7.30,0.3,0.3,
"	165",목포,2013.7.31,7.3,3.9,8:40
"	165",목포,2013.8.1,,,
"	165",목포,2013.8.2,0,0,
"	165",목포,2013.8.3,0.8,0.8,9:19
"	165",목포,2013.8.4,7.7,7.7,7:19
"	165",목포,2013.8.5,5.7,4.3,11:11
"	165",목포,2013.8.6,,,
"	165",목포,2013.8.7,,,
"	165",목포,2013.8.8,,,
"	165",목포,2013.8.9,,,
"	165",목포,2013.8.10,,,
"	165",목포,2013.8.11,,,
"	165",목포,2013.8.12,,,
"	165",목포,2013.8.13,,,
"	165",목포,2013.8.14,,,
"	165",목포,2013.8.15,,,
"	165",목포,2013.8.16,,,
"	165",목포,2013.8.17,,,
"	165",목포,2013.8.18,,,
"	165",목포,2013.8.19,,,
"	165",목포,2013.8.20,,,
"	165",목포,2013.8.21,,,
"	165",목포,2013.8.22,1.7,1.7,
"	165",목포,2013.8.23,22.4,11.6,8:59
"	165",목포,2013.8.24,72,24.3,10:23
"	165",목포,2013.8.25,14.8,13.8,1:48
"	165",목포,2013.8.26,,,
"	165",목포,2013.8.27,,,
"	165",목포,2013.8.28,,,
"	165",목포,2013.8.29,51,32.7,19:45
"	165",목포,2013.8.30,0.7,0.5,7:16
"	165",목포,2013.8.31,,,
"	165",목포,2013.9.1,,,
"	165",목포,2013.9.2,,,
"	165",목포,2013.9.3,,,
"	165",목포,2013.9.4,,,
"	165",목포,2013.9.5,0,0,
"	165",목포,2013.9.6,17.5,3.1,22:02
"	165",목포,2013.9.7,0.2,0.2,
"	165",목포,2013.9.8,,,
"	165",목포,2013.9.9,,,
"	165",목포,2013.9.10,0.2,0.2,
"	165",목포,2013.9.11,14.5,12.4,9:53
"	165",목포,2013.9.12,1.1,0.8,4:57
"	165",목포,2013.9.13,,,
"	165",목포,2013.9.14,119.2,35.9,4:19
"	165",목포,2013.9.15,,,
"	165",목포,2013.9.16,,,
"	165",목포,2013.9.17,,,
"	165",목포,2013.9.18,,,
"	165",목포,2013.9.19,,,
"	165",목포,2013.9.20,,,
"	165",목포,2013.9.21,,,
"	165",목포,2013.9.22,,,
"	165",목포,2013.9.23,,,
"	165",목포,2013.9.24,0,0,
"	165",목포,2013.9.25,0.8,0.4,2:35
"	165",목포,2013.9.26,,,
"	165",목포,2013.9.27,,,
"	165",목포,2013.9.28,0,0,
"	165",목포,2013.9.29,0.1,0.1,
"	165",목포,2013.9.30,,,
"	165",목포,2013.10.1,0.6,0.5,20:00
"	165",목포,2013.10.2,4.6,2.3,1:45
"	165",목포,2013.10.3,,,
"	165",목포,2013.10.4,,,
"	165",목포,2013.10.5,,,
"	165",목포,2013.10.6,0.3,0.2,9:48
"	165",목포,2013.10.7,0.3,0.3,22:51
"	165",목포,2013.10.8,5.2,2.8,7:12
"	165",목포,2013.10.9,,,
"	165",목포,2013.10.10,6.4,2.7,13:12
"	165",목포,2013.10.11,,,
"	165",목포,2013.10.12,,,
"	165",목포,2013.10.13,,,
"	165",목포,2013.10.14,,,
"	165",목포,2013.10.15,,,
"	165",목포,2013.10.16,,,
"	165",목포,2013.10.17,,,
"	165",목포,2013.10.18,,,
"	165",목포,2013.10.19,,,
"	165",목포,2013.10.20,,,
"	165",목포,2013.10.21,,,
"	165",목포,2013.10.22,,,
"	165",목포,2013.10.23,,,
"	165",목포,2013.10.24,,,
"	165",목포,2013.10.25,,,
"	165",목포,2013.10.26,,,
"	165",목포,2013.10.27,,,
"	165",목포,2013.10.28,,,
"	165",목포,2013.10.29,,,
"	165",목포,2013.10.30,,,
"	165",목포,2013.10.31,0,0,
"	165",목포,2013.11.1,,,
"	165",목포,2013.11.2,,,
"	165",목포,2013.11.3,,,
"	165",목포,2013.11.4,,,
"	165",목포,2013.11.5,,,
"	165",목포,2013.11.6,0,,
"	165",목포,2013.11.7,,,
"	165",목포,2013.11.8,,,
"	165",목포,2013.11.9,23.6,,
"	165",목포,2013.11.10,0,,
"	165",목포,2013.11.11,,,
"	165",목포,2013.11.12,,,
"	165",목포,2013.11.13,,,
"	165",목포,2013.11.14,1.2,,
"	165",목포,2013.11.15,,,
"	165",목포,2013.11.16,,,
"	165",목포,2013.11.17,2.7,,
"	165",목포,2013.11.18,8.4,,
"	165",목포,2013.11.19,10.2,,
"	165",목포,2013.11.20,1.1,,
"	165",목포,2013.11.21,,,
"	165",목포,2013.11.22,,,
"	165",목포,2013.11.23,,,
"	165",목포,2013.11.24,28.9,,
"	165",목포,2013.11.25,6.2,,
"	165",목포,2013.11.26,,,
"	165",목포,2013.11.27,4.9,,
"	165",목포,2013.11.28,6.7,,
"	165",목포,2013.11.29,5.8,,
"	165",목포,2013.11.30,,,
"	165",목포,2013.12.1,,,
"	165",목포,2013.12.2,,,
"	165",목포,2013.12.3,,,
"	165",목포,2013.12.4,,,
"	165",목포,2013.12.5,,,
"	165",목포,2013.12.6,,,
"	165",목포,2013.12.7,,,
"	165",목포,2013.12.8,,,
"	165",목포,2013.12.9,6.7,,
"	165",목포,2013.12.10,,,
"	165",목포,2013.12.11,2.6,,
"	165",목포,2013.12.12,1,,
"	165",목포,2013.12.13,0.1,,
"	165",목포,2013.12.14,,,
"	165",목포,2013.12.15,,,
"	165",목포,2013.12.16,,,
"	165",목포,2013.12.17,,,
"	165",목포,2013.12.18,0,,
"	165",목포,2013.12.19,0.9,,
"	165",목포,2013.12.20,0.3,,
"	165",목포,2013.12.21,0.1,,
"	165",목포,2013.12.22,,,
"	165",목포,2013.12.23,,,
"	165",목포,2013.12.24,,,
"	165",목포,2013.12.25,,,
"	165",목포,2013.12.26,1.1,,
"	165",목포,2013.12.27,0,,
"	165",목포,2013.12.28,1.6,,
"	165",목포,2013.12.29,2.1,,
"	165",목포,2013.12.30,,,
"	165",목포,2013.12.31,,,
"	165",목포,2014.1.1,,,
"	165",목포,2014.1.2,,,
"	165",목포,2014.1.3,,,
"	165",목포,2014.1.4,,,
"	165",목포,2014.1.5,,,
"	165",목포,2014.1.6,,,
"	165",목포,2014.1.7,0,,
"	165",목포,2014.1.8,3.6,,
"	165",목포,2014.1.9,0,,
"	165",목포,2014.1.10,0,,
"	165",목포,2014.1.11,,,
"	165",목포,2014.1.12,,,
"	165",목포,2014.1.13,,,
"	165",목포,2014.1.14,,,
"	165",목포,2014.1.15,,,
"	165",목포,2014.1.16,,,
"	165",목포,2014.1.17,0.4,,
"	165",목포,2014.1.18,0,,
"	165",목포,2014.1.19,,,
"	165",목포,2014.1.20,0.4,,
"	165",목포,2014.1.21,0.5,,
"	165",목포,2014.1.22,,,
"	165",목포,2014.1.23,,,
"	165",목포,2014.1.24,,,
"	165",목포,2014.1.25,1.3,,
"	165",목포,2014.1.26,,,
"	165",목포,2014.1.27,,,
"	165",목포,2014.1.28,,,
"	165",목포,2014.1.29,5.3,,
"	165",목포,2014.1.30,0.9,,
"	165",목포,2014.1.31,,,
"	165",목포,2014.2.1,3.5,,
"	165",목포,2014.2.2,,,
"	165",목포,2014.2.3,,,
"	165",목포,2014.2.4,0,,
"	165",목포,2014.2.5,,,
"	165",목포,2014.2.6,1.3,,
"	165",목포,2014.2.7,0.8,,
"	165",목포,2014.2.8,2.4,,
"	165",목포,2014.2.9,,,
"	165",목포,2014.2.10,,,
"	165",목포,2014.2.11,,,
"	165",목포,2014.2.12,,,
"	165",목포,2014.2.13,,,
"	165",목포,2014.2.14,,,
"	165",목포,2014.2.15,,,
"	165",목포,2014.2.16,,,
"	165",목포,2014.2.17,5.5,,
"	165",목포,2014.2.18,,,
"	165",목포,2014.2.19,,,
"	165",목포,2014.2.20,,,
"	165",목포,2014.2.21,,,
"	165",목포,2014.2.22,,,
"	165",목포,2014.2.23,,,
"	165",목포,2014.2.24,,,
"	165",목포,2014.2.25,,,
"	165",목포,2014.2.26,2.3,,
"	165",목포,2014.2.27,,,
"	165",목포,2014.2.28,0,,
"	165",목포,2014.3.1,5.2,,
"	165",목포,2014.3.2,,,
"	165",목포,2014.3.3,,,
"	165",목포,2014.3.4,,,
"	165",목포,2014.3.5,,,
"	165",목포,2014.3.6,,,
"	165",목포,2014.3.7,0.1,,
"	165",목포,2014.3.8,,,
"	165",목포,2014.3.9,,,
"	165",목포,2014.3.10,,,
"	165",목포,2014.3.11,,,
"	165",목포,2014.3.12,31.2,,
"	165",목포,2014.3.13,0.1,,
"	165",목포,2014.3.14,0.3,,
"	165",목포,2014.3.15,,,
"	165",목포,2014.3.16,,,
"	165",목포,2014.3.17,4.2,,
"	165",목포,2014.3.18,,,
"	165",목포,2014.3.19,0.1,,
"	165",목포,2014.3.20,,,
"	165",목포,2014.3.21,,,
"	165",목포,2014.3.22,,,
"	165",목포,2014.3.23,,,
"	165",목포,2014.3.24,0,,
"	165",목포,2014.3.25,21.6,,
"	165",목포,2014.3.26,19.1,,
"	165",목포,2014.3.27,,,
"	165",목포,2014.3.28,,,
"	165",목포,2014.3.29,10.3,,
"	165",목포,2014.3.30,0.1,,
"	165",목포,2014.3.31,,,
"	165",목포,2014.4.1,,,
"	165",목포,2014.4.2,,,
"	165",목포,2014.4.3,,,
"	165",목포,2014.4.4,,,
"	165",목포,2014.4.5,,,
"	165",목포,2014.4.6,,,
"	165",목포,2014.4.7,,,
"	165",목포,2014.4.8,,,
"	165",목포,2014.4.9,,,
"	165",목포,2014.4.10,,,
"	165",목포,2014.4.11,,,
"	165",목포,2014.4.12,0.6,0.4,22:59
"	165",목포,2014.4.13,4.8,1.2,6:43
"	165",목포,2014.4.14,,,
"	165",목포,2014.4.15,,,
"	165",목포,2014.4.16,,,
"	165",목포,2014.4.17,7.9,2.1,19:04
"	165",목포,2014.4.18,2.4,0.5,3:35
"	165",목포,2014.4.19,,,
"	165",목포,2014.4.20,,,
"	165",목포,2014.4.21,,,
"	165",목포,2014.4.22,,,
"	165",목포,2014.4.23,,,
"	165",목포,2014.4.24,,,
"	165",목포,2014.4.25,,,
"	165",목포,2014.4.26,0.4,0.4,22:23
"	165",목포,2014.4.27,38.5,5.9,21:50
"	165",목포,2014.4.28,13.5,3.1,1:31
"	165",목포,2014.4.29,3.3,2.2,0:31
"	165",목포,2014.4.30,,,
"	165",목포,2014.5.1,,,
"	165",목포,2014.5.2,,,
"	165",목포,2014.5.3,,,
"	165",목포,2014.5.4,1,1,20:42
"	165",목포,2014.5.5,,,
"	165",목포,2014.5.6,,,
"	165",목포,2014.5.7,,,
"	165",목포,2014.5.8,0.1,0.1,
"	165",목포,2014.5.9,,,
"	165",목포,2014.5.10,,,
"	165",목포,2014.5.11,32.2,8,19:49
"	165",목포,2014.5.12,3.1,1.6,0:01
"	165",목포,2014.5.13,,,
"	165",목포,2014.5.14,9.5,2,9:42
"	165",목포,2014.5.15,,,
"	165",목포,2014.5.16,,,
"	165",목포,2014.5.17,,,
"	165",목포,2014.5.18,,,
"	165",목포,2014.5.19,,,
"	165",목포,2014.5.20,19.5,4.5,8:09
"	165",목포,2014.5.21,,,
"	165",목포,2014.5.22,,,
"	165",목포,2014.5.23,,,
"	165",목포,2014.5.24,,,
"	165",목포,2014.5.25,6.9,3.6,9:26
"	165",목포,2014.5.26,0.5,0.4,0:16
"	165",목포,2014.5.27,,,
"	165",목포,2014.5.28,,,
"	165",목포,2014.5.29,,,
"	165",목포,2014.5.30,,,
"	165",목포,2014.5.31,,,
"	165",목포,2014.6.1,,,
"	165",목포,2014.6.2,19.8,8,9:15
"	165",목포,2014.6.3,19.7,5.3,11:55
"	165",목포,2014.6.4,8.4,5,3:59
"	165",목포,2014.6.5,,,
"	165",목포,2014.6.6,,,
"	165",목포,2014.6.7,,,
"	165",목포,2014.6.8,,,
"	165",목포,2014.6.9,,,
"	165",목포,2014.6.10,,,
"	165",목포,2014.6.11,,,
"	165",목포,2014.6.12,13.1,12.6,5:28
"	165",목포,2014.6.13,,,
"	165",목포,2014.6.14,,,
"	165",목포,2014.6.15,,,
"	165",목포,2014.6.16,,,
"	165",목포,2014.6.17,6.9,1.9,7:15
"	165",목포,2014.6.18,,,
"	165",목포,2014.6.19,,,
"	165",목포,2014.6.20,,,
"	165",목포,2014.6.21,1.9,0.8,13:18
"	165",목포,2014.6.22,,,
"	165",목포,2014.6.23,0.1,0.1,
"	165",목포,2014.6.24,,,
"	165",목포,2014.6.25,,,
"	165",목포,2014.6.26,,,
"	165",목포,2014.6.27,,,
"	165",목포,2014.6.28,,,
"	165",목포,2014.6.29,,,
"	165",목포,2014.6.30,,,
"	165",목포,2014.7.1,,,
"	165",목포,2014.7.2,9.7,4,23:12
"	165",목포,2014.7.3,14.8,5.6,0:26
"	165",목포,2014.7.4,0.8,0.5,15:02
"	165",목포,2014.7.5,1.3,0.9,23:10
"	165",목포,2014.7.6,16.4,4.7,8:09
"	165",목포,2014.7.7,3.2,2,16:45
"	165",목포,2014.7.8,0.3,0.3,9:55
"	165",목포,2014.7.9,1,0.6,8:20
"	165",목포,2014.7.10,,,
"	165",목포,2014.7.11,,,
"	165",목포,2014.7.12,32.4,14.2,22:11
"	165",목포,2014.7.13,9.6,4.5,1:02
"	165",목포,2014.7.14,,,
"	165",목포,2014.7.15,0.9,0.3,17:05
"	165",목포,2014.7.16,3.9,2,20:14
"	165",목포,2014.7.17,11.5,5.9,14:43
"	165",목포,2014.7.18,0.3,0.1,
"	165",목포,2014.7.19,1.5,1.1,7:07
"	165",목포,2014.7.20,,,
"	165",목포,2014.7.21,,,
"	165",목포,2014.7.22,,,
"	165",목포,2014.7.23,0,0,
"	165",목포,2014.7.24,1.9,0.8,10:40
"	165",목포,2014.7.25,5,3,20:19
"	165",목포,2014.7.26,0.1,0.1,
"	165",목포,2014.7.27,,,
"	165",목포,2014.7.28,22.2,7.4,15:25
"	165",목포,2014.7.29,,,
"	165",목포,2014.7.30,,,
"	165",목포,2014.7.31,,,
"	165",목포,2014.8.1,1.2,1.2,23:02
"	165",목포,2014.8.2,58.9,12.7,16:03
"	165",목포,2014.8.3,15.7,4,19:56
"	165",목포,2014.8.4,14.1,4,0:02
"	165",목포,2014.8.5,,,
"	165",목포,2014.8.6,,,
"	165",목포,2014.8.7,3.7,2.2,14:59
"	165",목포,2014.8.8,0.1,0.1,
"	165",목포,2014.8.9,,,
"	165",목포,2014.8.10,0.2,0.2,
"	165",목포,2014.8.11,,,
"	165",목포,2014.8.12,,,
"	165",목포,2014.8.13,0,0,
"	165",목포,2014.8.14,9.7,5.9,4:42
"	165",목포,2014.8.15,2,1.1,0:55
"	165",목포,2014.8.16,,,
"	165",목포,2014.8.17,47.9,10.4,18:35
"	165",목포,2014.8.18,28.1,7.5,5:47
"	165",목포,2014.8.19,2.9,0.6,14:17
"	165",목포,2014.8.20,10,5.1,22:40
"	165",목포,2014.8.21,5.5,2.2,0:01
"	165",목포,2014.8.22,,,
"	165",목포,2014.8.23,,,
"	165",목포,2014.8.24,38.1,33.4,14:10
"	165",목포,2014.8.25,,,
"	165",목포,2014.8.26,,,
"	165",목포,2014.8.27,0.3,0.1,
"	165",목포,2014.8.28,3.4,0.8,5:27
"	165",목포,2014.8.29,13.2,5.5,5:19
"	165",목포,2014.8.30,,,
"	165",목포,2014.8.31,,,
"	165",목포,2014.9.1,,,
"	165",목포,2014.9.2,25.3,10,17:47
"	165",목포,2014.9.3,7.1,4.2,5:01
"	165",목포,2014.9.4,,,
"	165",목포,2014.9.5,,,
"	165",목포,2014.9.6,,,
"	165",목포,2014.9.7,,,
"	165",목포,2014.9.8,,,
"	165",목포,2014.9.9,,,
"	165",목포,2014.9.10,,,
"	165",목포,2014.9.11,,,
"	165",목포,2014.9.12,0.8,0.6,14:41
"	165",목포,2014.9.13,,,
"	165",목포,2014.9.14,,,
"	165",목포,2014.9.15,,,
"	165",목포,2014.9.16,,,
"	165",목포,2014.9.17,,,
"	165",목포,2014.9.18,,,
"	165",목포,2014.9.19,,,
"	165",목포,2014.9.20,,,
"	165",목포,2014.9.21,,,
"	165",목포,2014.9.22,,,
"	165",목포,2014.9.23,7.2,4.5,20:32
"	165",목포,2014.9.24,27.5,14.2,0:09
"	165",목포,2014.9.25,,,
"	165",목포,2014.9.26,,,
"	165",목포,2014.9.27,,,
"	165",목포,2014.9.28,,,
"	165",목포,2014.9.29,6.3,1.8,15:30
"	165",목포,2014.9.30,0.5,0.4,0:01
"	165",목포,2014.10.1,0.1,0.1,
"	165",목포,2014.10.2,,,
"	165",목포,2014.10.3,,,
"	165",목포,2014.10.4,,,
"	165",목포,2014.10.5,,,
"	165",목포,2014.10.6,,,
"	165",목포,2014.10.7,,,
"	165",목포,2014.10.8,,,
"	165",목포,2014.10.9,,,
"	165",목포,2014.10.10,,,
"	165",목포,2014.10.11,,,
"	165",목포,2014.10.12,1.6,0.7,16:27
"	165",목포,2014.10.13,2.8,1,1:42
"	165",목포,2014.10.14,,,
"	165",목포,2014.10.15,,,
"	165",목포,2014.10.16,0.2,0.2,
"	165",목포,2014.10.17,,,
"	165",목포,2014.10.18,,,
"	165",목포,2014.10.19,0,0,
"	165",목포,2014.10.20,12.6,5.2,6:55
"	165",목포,2014.10.21,50.4,38.5,21:52
"	165",목포,2014.10.22,10.4,3.5,0:17
"	165",목포,2014.10.23,,,
"	165",목포,2014.10.24,,,
"	165",목포,2014.10.25,,,
"	165",목포,2014.10.26,,,
"	165",목포,2014.10.27,,,
"	165",목포,2014.10.28,,,
"	165",목포,2014.10.29,,,
"	165",목포,2014.10.30,,,
"	165",목포,2014.10.31,20.5,2.9,10:21
"	165",목포,2014.11.1,0.1,,
"	165",목포,2014.11.2,1.5,,
"	165",목포,2014.11.3,,,
"	165",목포,2014.11.4,,,
"	165",목포,2014.11.5,,,
"	165",목포,2014.11.6,,,
"	165",목포,2014.11.7,,,
"	165",목포,2014.11.8,0,,
"	165",목포,2014.11.9,,,
"	165",목포,2014.11.10,,,
"	165",목포,2014.11.11,,,
"	165",목포,2014.11.12,1.9,,
"	165",목포,2014.11.13,0.1,,
"	165",목포,2014.11.14,0.1,,
"	165",목포,2014.11.15,,,
"	165",목포,2014.11.16,,,
"	165",목포,2014.11.17,0.7,,
"	165",목포,2014.11.18,,,
"	165",목포,2014.11.19,,,
"	165",목포,2014.11.20,,,
"	165",목포,2014.11.21,,,
"	165",목포,2014.11.22,,,
"	165",목포,2014.11.23,0.2,,
